Alt: 4103.72,Time: 2019/11/16 18:15:34.0,Lat: 43.799084,Lon: -120.650238
Alt: 4104.54,Time: 2019/11/16 18:15:36.0,Lat: 43.799084,Lon: -120.650238
Alt: 4104.54,Time: 2019/11/16 18:15:38.0,Lat: 43.799084,Lon: -120.650238
Alt: 4103.31,Time: 2019/11/16 18:15:40.0,Lat: 43.799084,Lon: -120.650238
Alt: 4109.66,Time: 2019/11/16 18:15:42.0,Lat: 43.799084,Lon: -120.650238
Alt: 4104.74,Time: 2019/11/16 18:15:43.0,Lat: 43.799084,Lon: -120.650238
Alt: 4104.74,Time: 2019/11/16 18:15:45.0,Lat: 43.799084,Lon: -120.650238
Alt: 4104.95,Time: 2019/11/16 18:15:47.0,Lat: 43.799084,Lon: -120.650238
Alt: 4105.77,Time: 2019/11/16 18:15:49.0,Lat: 43.799084,Lon: -120.650238
Alt: 4105.77,Time: 2019/11/16 18:15:51.0,Lat: 43.799084,Lon: -120.650238
Alt: 4103.51,Time: 2019/11/16 18:15:53.0,Lat: 43.799084,Lon: -120.650238
Alt: 4103.92,Time: 2019/11/16 18:15:54.0,Lat: 43.799084,Lon: -120.650238
Alt: 4105.97,Time: 2019/11/16 18:15:56.0,Lat: 43.799084,Lon: -120.650238
Alt: 4104.13,Time: 2019/11/16 18:15:58.0,Lat: 43.799084,Lon: -120.650238
Alt: 4109.66,Time: 2019/11/16 18:16:0.0,Lat: 43.799084,Lon: -120.650238
Alt: 4114.38,Time: 2019/11/16 18:16:2.0,Lat: 43.799084,Lon: -120.650238
Alt: 4107.61,Time: 2019/11/16 18:16:3.0,Lat: 43.799084,Lon: -120.650238
Alt: 4107.82,Time: 2019/11/16 18:16:5.0,Lat: 43.799084,Lon: -120.650238
Alt: 4113.76,Time: 2019/11/16 18:16:7.0,Lat: 43.799084,Lon: -120.650238
Alt: 4106.38,Time: 2019/11/16 18:16:9.0,Lat: 43.799084,Lon: -120.650238
Alt: 4101.87,Time: 2019/11/16 18:16:11.0,Lat: 43.799084,Lon: -120.650238
Alt: 4120.53,Time: 2019/11/16 18:16:12.0,Lat: 43.799084,Lon: -120.650238
Alt: 4118.07,Time: 2019/11/16 18:16:14.0,Lat: 43.799084,Lon: -120.650238
Alt: 4110.89,Time: 2019/11/16 18:16:16.0,Lat: 43.799084,Lon: -120.650238
Alt: 4111.92,Time: 2019/11/16 18:16:18.0,Lat: 43.799084,Lon: -120.650238
Alt: 4122.79,Time: 2019/11/16 18:16:20.0,Lat: 43.799084,Lon: -120.650238
Alt: 4106.59,Time: 2019/11/16 18:16:22.0,Lat: 43.799084,Lon: -120.650238
Alt: 4108.64,Time: 2019/11/16 18:16:23.0,Lat: 43.799084,Lon: -120.650238
Alt: 4107.61,Time: 2019/11/16 18:16:25.0,Lat: 43.799084,Lon: -120.650238
Alt: 4107.00,Time: 2019/11/16 18:16:27.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.02,Time: 2019/11/16 18:16:29.0,Lat: 43.799084,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:16:31.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.84,Time: 2019/11/16 18:16:32.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.23,Time: 2019/11/16 18:16:34.0,Lat: 43.799084,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:16:36.0,Lat: 43.799084,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:16:38.0,Lat: 43.799084,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:16:40.0,Lat: 43.799084,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:16:42.0,Lat: 43.799084,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:16:43.0,Lat: 43.799084,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:16:45.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.02,Time: 2019/11/16 18:16:47.0,Lat: 43.799084,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:16:49.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.02,Time: 2019/11/16 18:16:51.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.84,Time: 2019/11/16 18:16:52.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.02,Time: 2019/11/16 18:16:54.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.02,Time: 2019/11/16 18:16:56.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.23,Time: 2019/11/16 18:16:58.0,Lat: 43.799084,Lon: -120.650238
